filename,dialect,podcast,path,hasSpeech,gender,length
jordan_3_127,Jordanian,jordan_3,Jordanian\jordan_3\jordan_3_127.wav,True,female,5
jordan_3_128,Jordanian,jordan_3,Jordanian\jordan_3\jordan_3_128.wav,True,female,5
jordan_3_129,Jordanian,jordan_3,Jordanian\jordan_3\jordan_3_129.wav,True,female,5
jordan_3_133,Jordanian,jordan_3,Jordanian\jordan_3\jordan_3_133.wav,True,female,5
jordan_3_134,Jordanian,jordan_3,Jordanian\jordan_3\jordan_3_134.wav,True,female,5
jordan_3_136,Jordanian,jordan_3,Jordanian\jordan_3\jordan_3_136.wav,True,female,5
jordan_3_137,Jordanian,jordan_3,Jordanian\jordan_3\jordan_3_137.wav,True,female,5
jordan_3_14,Jordanian,jordan_3,Jordanian\jordan_3\jordan_3_14.wav,True,female,5
jordan_3_140,Jordanian,jordan_3,Jordanian\jordan_3\jordan_3_140.wav,True,male,5
jordan_3_143,Jordanian,jordan_3,Jordanian\jordan_3\jordan_3_143.wav,True,female,5
jordan_3_144,Jordanian,jordan_3,Jordanian\jordan_3\jordan_3_144.wav,True,female,5
jordan_3_147,Jordanian,jordan_3,Jordanian\jordan_3\jordan_3_147.wav,True,male,5
jordan_3_150,Jordanian,jordan_3,Jordanian\jordan_3\jordan_3_150.wav,True,female,5
jordan_3_152,Jordanian,jordan_3,Jordanian\jordan_3\jordan_3_152.wav,True,female,5
jordan_3_154,Jordanian,jordan_3,Jordanian\jordan_3\jordan_3_154.wav,True,male,5
jordan_3_155,Jordanian,jordan_3,Jordanian\jordan_3\jordan_3_155.wav,True,male,5
jordan_3_156,Jordanian,jordan_3,Jordanian\jordan_3\jordan_3_156.wav,True,female,5
jordan_3_157,Jordanian,jordan_3,Jordanian\jordan_3\jordan_3_157.wav,True,female,5
jordan_3_159,Jordanian,jordan_3,Jordanian\jordan_3\jordan_3_159.wav,True,female,5
jordan_3_16,Jordanian,jordan_3,Jordanian\jordan_3\jordan_3_16.wav,True,male,5
jordan_3_160,Jordanian,jordan_3,Jordanian\jordan_3\jordan_3_160.wav,True,female,5
jordan_3_163,Jordanian,jordan_3,Jordanian\jordan_3\jordan_3_163.wav,True,male,5
jordan_3_165,Jordanian,jordan_3,Jordanian\jordan_3\jordan_3_165.wav,True,male,5
jordan_3_166,Jordanian,jordan_3,Jordanian\jordan_3\jordan_3_166.wav,True,male,5
jordan_3_167,Jordanian,jordan_3,Jordanian\jordan_3\jordan_3_167.wav,True,male,5
jordan_3_169,Jordanian,jordan_3,Jordanian\jordan_3\jordan_3_169.wav,True,female,5
jordan_3_17,Jordanian,jordan_3,Jordanian\jordan_3\jordan_3_17.wav,True,male,5
jordan_3_172,Jordanian,jordan_3,Jordanian\jordan_3\jordan_3_172.wav,True,male,5
jordan_3_173,Jordanian,jordan_3,Jordanian\jordan_3\jordan_3_173.wav,True,female,5
jordan_3_177,Jordanian,jordan_3,Jordanian\jordan_3\jordan_3_177.wav,True,male,5
jordan_3_18,Jordanian,jordan_3,Jordanian\jordan_3\jordan_3_18.wav,True,male,5
jordan_3_180,Jordanian,jordan_3,Jordanian\jordan_3\jordan_3_180.wav,True,male,5
jordan_3_182,Jordanian,jordan_3,Jordanian\jordan_3\jordan_3_182.wav,True,male,5
jordan_3_186,Jordanian,jordan_3,Jordanian\jordan_3\jordan_3_186.wav,True,female,5
jordan_3_19,Jordanian,jordan_3,Jordanian\jordan_3\jordan_3_19.wav,True,male,5
jordan_3_190,Jordanian,jordan_3,Jordanian\jordan_3\jordan_3_190.wav,True,female,5
jordan_3_191,Jordanian,jordan_3,Jordanian\jordan_3\jordan_3_191.wav,True,female,5
jordan_3_192,Jordanian,jordan_3,Jordanian\jordan_3\jordan_3_192.wav,True,female,5
jordan_3_194,Jordanian,jordan_3,Jordanian\jordan_3\jordan_3_194.wav,True,male,5
jordan_3_195,Jordanian,jordan_3,Jordanian\jordan_3\jordan_3_195.wav,True,female,5
jordan_3_196,Jordanian,jordan_3,Jordanian\jordan_3\jordan_3_196.wav,True,female,5
jordan_3_200,Jordanian,jordan_3,Jordanian\jordan_3\jordan_3_200.wav,True,male,5
jordan_3_201,Jordanian,jordan_3,Jordanian\jordan_3\jordan_3_201.wav,True,female,5
jordan_3_202,Jordanian,jordan_3,Jordanian\jordan_3\jordan_3_202.wav,True,female,5
jordan_3_203,Jordanian,jordan_3,Jordanian\jordan_3\jordan_3_203.wav,True,female,5
jordan_3_204,Jordanian,jordan_3,Jordanian\jordan_3\jordan_3_204.wav,True,female,5
jordan_3_21,Jordanian,jordan_3,Jordanian\jordan_3\jordan_3_21.wav,True,female,5
jordan_3_210,Jordanian,jordan_3,Jordanian\jordan_3\jordan_3_210.wav,True,male,5
jordan_3_211,Jordanian,jordan_3,Jordanian\jordan_3\jordan_3_211.wav,True,male,5
jordan_3_212,Jordanian,jordan_3,Jordanian\jordan_3\jordan_3_212.wav,True,female,5
jordan_3_214,Jordanian,jordan_3,Jordanian\jordan_3\jordan_3_214.wav,True,female,5
jordan_3_216,Jordanian,jordan_3,Jordanian\jordan_3\jordan_3_216.wav,True,female,5
jordan_3_217,Jordanian,jordan_3,Jordanian\jordan_3\jordan_3_217.wav,True,female,5
jordan_3_219,Jordanian,jordan_3,Jordanian\jordan_3\jordan_3_219.wav,True,male,5
jordan_3_220,Jordanian,jordan_3,Jordanian\jordan_3\jordan_3_220.wav,True,female,5
jordan_3_221,Jordanian,jordan_3,Jordanian\jordan_3\jordan_3_221.wav,True,male,5
jordan_3_222,Jordanian,jordan_3,Jordanian\jordan_3\jordan_3_222.wav,True,female,5
jordan_3_223,Jordanian,jordan_3,Jordanian\jordan_3\jordan_3_223.wav,True,male,5
jordan_3_224,Jordanian,jordan_3,Jordanian\jordan_3\jordan_3_224.wav,True,female,5
jordan_3_228,Jordanian,jordan_3,Jordanian\jordan_3\jordan_3_228.wav,True,male,5
jordan_3_23,Jordanian,jordan_3,Jordanian\jordan_3\jordan_3_23.wav,True,male,5
jordan_3_230,Jordanian,jordan_3,Jordanian\jordan_3\jordan_3_230.wav,True,male,5
jordan_3_232,Jordanian,jordan_3,Jordanian\jordan_3\jordan_3_232.wav,True,male,5
jordan_3_233,Jordanian,jordan_3,Jordanian\jordan_3\jordan_3_233.wav,True,female,5
jordan_3_234,Jordanian,jordan_3,Jordanian\jordan_3\jordan_3_234.wav,True,female,5
jordan_3_237,Jordanian,jordan_3,Jordanian\jordan_3\jordan_3_237.wav,True,female,5
jordan_3_239,Jordanian,jordan_3,Jordanian\jordan_3\jordan_3_239.wav,True,male,5
jordan_3_240,Jordanian,jordan_3,Jordanian\jordan_3\jordan_3_240.wav,True,female,5
jordan_3_242,Jordanian,jordan_3,Jordanian\jordan_3\jordan_3_242.wav,True,female,5
jordan_3_243,Jordanian,jordan_3,Jordanian\jordan_3\jordan_3_243.wav,True,female,5
jordan_3_244,Jordanian,jordan_3,Jordanian\jordan_3\jordan_3_244.wav,True,female,5
jordan_3_247,Jordanian,jordan_3,Jordanian\jordan_3\jordan_3_247.wav,True,female,5
jordan_3_248,Jordanian,jordan_3,Jordanian\jordan_3\jordan_3_248.wav,True,female,5
jordan_3_249,Jordanian,jordan_3,Jordanian\jordan_3\jordan_3_249.wav,True,female,5
jordan_3_25,Jordanian,jordan_3,Jordanian\jordan_3\jordan_3_25.wav,True,male,5
jordan_3_251,Jordanian,jordan_3,Jordanian\jordan_3\jordan_3_251.wav,True,male,5
jordan_3_253,Jordanian,jordan_3,Jordanian\jordan_3\jordan_3_253.wav,True,female,5
jordan_3_255,Jordanian,jordan_3,Jordanian\jordan_3\jordan_3_255.wav,True,female,5
jordan_3_257,Jordanian,jordan_3,Jordanian\jordan_3\jordan_3_257.wav,True,female,5
jordan_3_26,Jordanian,jordan_3,Jordanian\jordan_3\jordan_3_26.wav,True,male,5
jordan_3_264,Jordanian,jordan_3,Jordanian\jordan_3\jordan_3_264.wav,True,female,5
jordan_3_265,Jordanian,jordan_3,Jordanian\jordan_3\jordan_3_265.wav,True,female,5
jordan_3_268,Jordanian,jordan_3,Jordanian\jordan_3\jordan_3_268.wav,True,female,5
jordan_3_269,Jordanian,jordan_3,Jordanian\jordan_3\jordan_3_269.wav,True,female,5
jordan_3_270,Jordanian,jordan_3,Jordanian\jordan_3\jordan_3_270.wav,True,male,5
jordan_3_272,Jordanian,jordan_3,Jordanian\jordan_3\jordan_3_272.wav,True,female,5
jordan_3_273,Jordanian,jordan_3,Jordanian\jordan_3\jordan_3_273.wav,True,female,5
jordan_3_274,Jordanian,jordan_3,Jordanian\jordan_3\jordan_3_274.wav,True,male,5
jordan_3_275,Jordanian,jordan_3,Jordanian\jordan_3\jordan_3_275.wav,True,male,5
jordan_3_276,Jordanian,jordan_3,Jordanian\jordan_3\jordan_3_276.wav,True,female,5
jordan_3_277,Jordanian,jordan_3,Jordanian\jordan_3\jordan_3_277.wav,True,male,5
jordan_3_28,Jordanian,jordan_3,Jordanian\jordan_3\jordan_3_28.wav,True,female,5
jordan_3_280,Jordanian,jordan_3,Jordanian\jordan_3\jordan_3_280.wav,True,male,5
jordan_3_281,Jordanian,jordan_3,Jordanian\jordan_3\jordan_3_281.wav,True,male,5
jordan_3_282,Jordanian,jordan_3,Jordanian\jordan_3\jordan_3_282.wav,True,male,5
jordan_3_284,Jordanian,jordan_3,Jordanian\jordan_3\jordan_3_284.wav,True,female,5
jordan_3_29,Jordanian,jordan_3,Jordanian\jordan_3\jordan_3_29.wav,True,female,5
jordan_3_290,Jordanian,jordan_3,Jordanian\jordan_3\jordan_3_290.wav,True,male,5
jordan_3_291,Jordanian,jordan_3,Jordanian\jordan_3\jordan_3_291.wav,True,female,5
jordan_3_293,Jordanian,jordan_3,Jordanian\jordan_3\jordan_3_293.wav,True,male,5
jordan_3_294,Jordanian,jordan_3,Jordanian\jordan_3\jordan_3_294.wav,True,male,5
jordan_3_295,Jordanian,jordan_3,Jordanian\jordan_3\jordan_3_295.wav,True,female,5
jordan_3_296,Jordanian,jordan_3,Jordanian\jordan_3\jordan_3_296.wav,True,female,5
jordan_3_3,Jordanian,jordan_3,Jordanian\jordan_3\jordan_3_3.wav,True,female,5
jordan_3_308,Jordanian,jordan_3,Jordanian\jordan_3\jordan_3_308.wav,True,female,5
jordan_3_31,Jordanian,jordan_3,Jordanian\jordan_3\jordan_3_31.wav,True,male,5
jordan_3_311,Jordanian,jordan_3,Jordanian\jordan_3\jordan_3_311.wav,True,male,5
jordan_3_314,Jordanian,jordan_3,Jordanian\jordan_3\jordan_3_314.wav,True,female,5
jordan_3_316,Jordanian,jordan_3,Jordanian\jordan_3\jordan_3_316.wav,True,female,5
jordan_3_32,Jordanian,jordan_3,Jordanian\jordan_3\jordan_3_32.wav,True,male,5
jordan_3_322,Jordanian,jordan_3,Jordanian\jordan_3\jordan_3_322.wav,True,female,5
jordan_3_323,Jordanian,jordan_3,Jordanian\jordan_3\jordan_3_323.wav,True,female,5
jordan_3_324,Jordanian,jordan_3,Jordanian\jordan_3\jordan_3_324.wav,True,female,5
jordan_3_327,Jordanian,jordan_3,Jordanian\jordan_3\jordan_3_327.wav,True,female,5
jordan_3_328,Jordanian,jordan_3,Jordanian\jordan_3\jordan_3_328.wav,True,female,5
jordan_3_329,Jordanian,jordan_3,Jordanian\jordan_3\jordan_3_329.wav,True,female,5
jordan_3_330,Jordanian,jordan_3,Jordanian\jordan_3\jordan_3_330.wav,True,female,5
jordan_3_334,Jordanian,jordan_3,Jordanian\jordan_3\jordan_3_334.wav,True,female,5
jordan_3_335,Jordanian,jordan_3,Jordanian\jordan_3\jordan_3_335.wav,True,female,5
jordan_3_337,Jordanian,jordan_3,Jordanian\jordan_3\jordan_3_337.wav,True,female,5
jordan_3_338,Jordanian,jordan_3,Jordanian\jordan_3\jordan_3_338.wav,True,female,5
jordan_3_339,Jordanian,jordan_3,Jordanian\jordan_3\jordan_3_339.wav,True,male,5
jordan_3_340,Jordanian,jordan_3,Jordanian\jordan_3\jordan_3_340.wav,True,male,5
jordan_3_341,Jordanian,jordan_3,Jordanian\jordan_3\jordan_3_341.wav,True,female,5
jordan_3_344,Jordanian,jordan_3,Jordanian\jordan_3\jordan_3_344.wav,True,male,5
jordan_3_345,Jordanian,jordan_3,Jordanian\jordan_3\jordan_3_345.wav,True,male,5
jordan_3_347,Jordanian,jordan_3,Jordanian\jordan_3\jordan_3_347.wav,True,female,5
jordan_3_348,Jordanian,jordan_3,Jordanian\jordan_3\jordan_3_348.wav,True,female,5
jordan_3_35,Jordanian,jordan_3,Jordanian\jordan_3\jordan_3_35.wav,True,male,5
jordan_3_352,Jordanian,jordan_3,Jordanian\jordan_3\jordan_3_352.wav,True,female,5
jordan_3_355,Jordanian,jordan_3,Jordanian\jordan_3\jordan_3_355.wav,True,female,5
jordan_3_356,Jordanian,jordan_3,Jordanian\jordan_3\jordan_3_356.wav,True,female,5
jordan_3_36,Jordanian,jordan_3,Jordanian\jordan_3\jordan_3_36.wav,True,male,5
jordan_3_38,Jordanian,jordan_3,Jordanian\jordan_3\jordan_3_38.wav,True,male,5
jordan_3_39,Jordanian,jordan_3,Jordanian\jordan_3\jordan_3_39.wav,True,male,5
jordan_3_40,Jordanian,jordan_3,Jordanian\jordan_3\jordan_3_40.wav,True,male,5
jordan_3_41,Jordanian,jordan_3,Jordanian\jordan_3\jordan_3_41.wav,True,male,5
jordan_3_45,Jordanian,jordan_3,Jordanian\jordan_3\jordan_3_45.wav,True,male,5
jordan_3_46,Jordanian,jordan_3,Jordanian\jordan_3\jordan_3_46.wav,True,female,5
jordan_3_47,Jordanian,jordan_3,Jordanian\jordan_3\jordan_3_47.wav,True,female,5
jordan_3_48,Jordanian,jordan_3,Jordanian\jordan_3\jordan_3_48.wav,True,female,5
jordan_3_49,Jordanian,jordan_3,Jordanian\jordan_3\jordan_3_49.wav,True,female,5
jordan_3_50,Jordanian,jordan_3,Jordanian\jordan_3\jordan_3_50.wav,True,female,5
jordan_3_53,Jordanian,jordan_3,Jordanian\jordan_3\jordan_3_53.wav,True,female,5
jordan_3_54,Jordanian,jordan_3,Jordanian\jordan_3\jordan_3_54.wav,True,male,5
jordan_3_55,Jordanian,jordan_3,Jordanian\jordan_3\jordan_3_55.wav,True,female,5
jordan_3_57,Jordanian,jordan_3,Jordanian\jordan_3\jordan_3_57.wav,True,female,5
jordan_3_59,Jordanian,jordan_3,Jordanian\jordan_3\jordan_3_59.wav,True,male,5
jordan_3_6,Jordanian,jordan_3,Jordanian\jordan_3\jordan_3_6.wav,True,male,5
jordan_3_60,Jordanian,jordan_3,Jordanian\jordan_3\jordan_3_60.wav,True,female,5
jordan_3_62,Jordanian,jordan_3,Jordanian\jordan_3\jordan_3_62.wav,True,male,5
jordan_3_65,Jordanian,jordan_3,Jordanian\jordan_3\jordan_3_65.wav,True,female,5
jordan_3_68,Jordanian,jordan_3,Jordanian\jordan_3\jordan_3_68.wav,True,female,5
jordan_3_70,Jordanian,jordan_3,Jordanian\jordan_3\jordan_3_70.wav,True,male,5
jordan_3_71,Jordanian,jordan_3,Jordanian\jordan_3\jordan_3_71.wav,True,female,5
jordan_3_72,Jordanian,jordan_3,Jordanian\jordan_3\jordan_3_72.wav,True,female,5
jordan_3_75,Jordanian,jordan_3,Jordanian\jordan_3\jordan_3_75.wav,True,female,5
jordan_3_76,Jordanian,jordan_3,Jordanian\jordan_3\jordan_3_76.wav,True,male,5
jordan_3_77,Jordanian,jordan_3,Jordanian\jordan_3\jordan_3_77.wav,True,female,5
jordan_3_80,Jordanian,jordan_3,Jordanian\jordan_3\jordan_3_80.wav,True,female,5
jordan_3_84,Jordanian,jordan_3,Jordanian\jordan_3\jordan_3_84.wav,True,male,5
jordan_3_85,Jordanian,jordan_3,Jordanian\jordan_3\jordan_3_85.wav,True,male,5
jordan_3_86,Jordanian,jordan_3,Jordanian\jordan_3\jordan_3_86.wav,True,male,5
jordan_3_87,Jordanian,jordan_3,Jordanian\jordan_3\jordan_3_87.wav,True,male,5
jordan_3_88,Jordanian,jordan_3,Jordanian\jordan_3\jordan_3_88.wav,True,male,5
jordan_3_89,Jordanian,jordan_3,Jordanian\jordan_3\jordan_3_89.wav,True,male,5
jordan_3_9,Jordanian,jordan_3,Jordanian\jordan_3\jordan_3_9.wav,True,female,5
jordan_3_90,Jordanian,jordan_3,Jordanian\jordan_3\jordan_3_90.wav,True,male,5
jordan_3_91,Jordanian,jordan_3,Jordanian\jordan_3\jordan_3_91.wav,True,male,5
jordan_3_92,Jordanian,jordan_3,Jordanian\jordan_3\jordan_3_92.wav,True,female,5
jordan_3_96,Jordanian,jordan_3,Jordanian\jordan_3\jordan_3_96.wav,True,female,5
jordan_3_98,Jordanian,jordan_3,Jordanian\jordan_3\jordan_3_98.wav,True,female,5
jordan_3_99,Jordanian,jordan_3,Jordanian\jordan_3\jordan_3_99.wav,True,female,5
jordan_5_1,Jordanian,jordan_5,Jordanian\jordan_5\jordan_5_1.wav,True,male,5
jordan_5_10,Jordanian,jordan_5,Jordanian\jordan_5\jordan_5_10.wav,True,male,5
jordan_5_100,Jordanian,jordan_5,Jordanian\jordan_5\jordan_5_100.wav,True,male,5
jordan_5_101,Jordanian,jordan_5,Jordanian\jordan_5\jordan_5_101.wav,True,male,5
jordan_5_102,Jordanian,jordan_5,Jordanian\jordan_5\jordan_5_102.wav,True,male,5
jordan_5_103,Jordanian,jordan_5,Jordanian\jordan_5\jordan_5_103.wav,True,male,5
jordan_5_104,Jordanian,jordan_5,Jordanian\jordan_5\jordan_5_104.wav,True,male,5
jordan_5_105,Jordanian,jordan_5,Jordanian\jordan_5\jordan_5_105.wav,True,male,5
jordan_5_106,Jordanian,jordan_5,Jordanian\jordan_5\jordan_5_106.wav,True,male,5
jordan_5_107,Jordanian,jordan_5,Jordanian\jordan_5\jordan_5_107.wav,True,male,5
jordan_5_108,Jordanian,jordan_5,Jordanian\jordan_5\jordan_5_108.wav,True,male,5
jordan_5_109,Jordanian,jordan_5,Jordanian\jordan_5\jordan_5_109.wav,True,male,5
jordan_5_11,Jordanian,jordan_5,Jordanian\jordan_5\jordan_5_11.wav,True,male,5
jordan_5_110,Jordanian,jordan_5,Jordanian\jordan_5\jordan_5_110.wav,True,male,5
jordan_5_111,Jordanian,jordan_5,Jordanian\jordan_5\jordan_5_111.wav,True,male,5
jordan_5_112,Jordanian,jordan_5,Jordanian\jordan_5\jordan_5_112.wav,True,male,5
jordan_5_113,Jordanian,jordan_5,Jordanian\jordan_5\jordan_5_113.wav,True,male,5
jordan_5_114,Jordanian,jordan_5,Jordanian\jordan_5\jordan_5_114.wav,True,male,5
jordan_5_115,Jordanian,jordan_5,Jordanian\jordan_5\jordan_5_115.wav,True,male,5
jordan_5_116,Jordanian,jordan_5,Jordanian\jordan_5\jordan_5_116.wav,True,male,5
jordan_5_117,Jordanian,jordan_5,Jordanian\jordan_5\jordan_5_117.wav,True,male,5
jordan_5_118,Jordanian,jordan_5,Jordanian\jordan_5\jordan_5_118.wav,True,male,5
jordan_5_119,Jordanian,jordan_5,Jordanian\jordan_5\jordan_5_119.wav,True,male,5
jordan_5_12,Jordanian,jordan_5,Jordanian\jordan_5\jordan_5_12.wav,True,male,5
jordan_5_120,Jordanian,jordan_5,Jordanian\jordan_5\jordan_5_120.wav,True,male,5
jordan_5_121,Jordanian,jordan_5,Jordanian\jordan_5\jordan_5_121.wav,True,male,5
jordan_5_122,Jordanian,jordan_5,Jordanian\jordan_5\jordan_5_122.wav,True,male,5
jordan_5_123,Jordanian,jordan_5,Jordanian\jordan_5\jordan_5_123.wav,True,male,5
jordan_5_124,Jordanian,jordan_5,Jordanian\jordan_5\jordan_5_124.wav,True,male,5
jordan_5_125,Jordanian,jordan_5,Jordanian\jordan_5\jordan_5_125.wav,True,male,5
jordan_5_126,Jordanian,jordan_5,Jordanian\jordan_5\jordan_5_126.wav,True,male,5
jordan_5_127,Jordanian,jordan_5,Jordanian\jordan_5\jordan_5_127.wav,True,male,5
jordan_5_128,Jordanian,jordan_5,Jordanian\jordan_5\jordan_5_128.wav,True,male,5
jordan_5_129,Jordanian,jordan_5,Jordanian\jordan_5\jordan_5_129.wav,True,male,5
jordan_5_13,Jordanian,jordan_5,Jordanian\jordan_5\jordan_5_13.wav,True,male,5
jordan_5_130,Jordanian,jordan_5,Jordanian\jordan_5\jordan_5_130.wav,True,male,5
jordan_5_131,Jordanian,jordan_5,Jordanian\jordan_5\jordan_5_131.wav,True,male,5
jordan_5_132,Jordanian,jordan_5,Jordanian\jordan_5\jordan_5_132.wav,True,male,5
jordan_5_133,Jordanian,jordan_5,Jordanian\jordan_5\jordan_5_133.wav,True,male,5
jordan_5_134,Jordanian,jordan_5,Jordanian\jordan_5\jordan_5_134.wav,True,male,5
jordan_5_135,Jordanian,jordan_5,Jordanian\jordan_5\jordan_5_135.wav,True,male,5
jordan_5_136,Jordanian,jordan_5,Jordanian\jordan_5\jordan_5_136.wav,True,male,5
jordan_5_137,Jordanian,jordan_5,Jordanian\jordan_5\jordan_5_137.wav,True,male,5
jordan_5_138,Jordanian,jordan_5,Jordanian\jordan_5\jordan_5_138.wav,True,male,5
jordan_5_139,Jordanian,jordan_5,Jordanian\jordan_5\jordan_5_139.wav,True,male,5
jordan_5_14,Jordanian,jordan_5,Jordanian\jordan_5\jordan_5_14.wav,True,male,5
jordan_5_140,Jordanian,jordan_5,Jordanian\jordan_5\jordan_5_140.wav,True,male,5
jordan_5_141,Jordanian,jordan_5,Jordanian\jordan_5\jordan_5_141.wav,True,male,5
jordan_5_142,Jordanian,jordan_5,Jordanian\jordan_5\jordan_5_142.wav,True,male,5
jordan_5_143,Jordanian,jordan_5,Jordanian\jordan_5\jordan_5_143.wav,True,male,5
jordan_5_144,Jordanian,jordan_5,Jordanian\jordan_5\jordan_5_144.wav,True,male,5
jordan_5_145,Jordanian,jordan_5,Jordanian\jordan_5\jordan_5_145.wav,True,male,5
jordan_5_146,Jordanian,jordan_5,Jordanian\jordan_5\jordan_5_146.wav,True,male,5
jordan_5_147,Jordanian,jordan_5,Jordanian\jordan_5\jordan_5_147.wav,True,male,5
jordan_5_148,Jordanian,jordan_5,Jordanian\jordan_5\jordan_5_148.wav,True,male,5
jordan_5_149,Jordanian,jordan_5,Jordanian\jordan_5\jordan_5_149.wav,True,male,5
jordan_5_15,Jordanian,jordan_5,Jordanian\jordan_5\jordan_5_15.wav,True,male,5
jordan_5_150,Jordanian,jordan_5,Jordanian\jordan_5\jordan_5_150.wav,True,male,5
jordan_5_151,Jordanian,jordan_5,Jordanian\jordan_5\jordan_5_151.wav,True,male,5
jordan_5_152,Jordanian,jordan_5,Jordanian\jordan_5\jordan_5_152.wav,True,male,5
jordan_5_153,Jordanian,jordan_5,Jordanian\jordan_5\jordan_5_153.wav,True,male,5
jordan_5_154,Jordanian,jordan_5,Jordanian\jordan_5\jordan_5_154.wav,True,male,5
jordan_5_155,Jordanian,jordan_5,Jordanian\jordan_5\jordan_5_155.wav,True,male,5
jordan_5_156,Jordanian,jordan_5,Jordanian\jordan_5\jordan_5_156.wav,True,male,5
jordan_5_157,Jordanian,jordan_5,Jordanian\jordan_5\jordan_5_157.wav,True,male,5
jordan_5_158,Jordanian,jordan_5,Jordanian\jordan_5\jordan_5_158.wav,True,male,5
jordan_5_159,Jordanian,jordan_5,Jordanian\jordan_5\jordan_5_159.wav,True,male,5
jordan_5_16,Jordanian,jordan_5,Jordanian\jordan_5\jordan_5_16.wav,True,male,5
jordan_5_160,Jordanian,jordan_5,Jordanian\jordan_5\jordan_5_160.wav,True,male,5
jordan_5_161,Jordanian,jordan_5,Jordanian\jordan_5\jordan_5_161.wav,True,male,5
jordan_5_162,Jordanian,jordan_5,Jordanian\jordan_5\jordan_5_162.wav,True,male,5
jordan_5_163,Jordanian,jordan_5,Jordanian\jordan_5\jordan_5_163.wav,True,male,5
jordan_5_164,Jordanian,jordan_5,Jordanian\jordan_5\jordan_5_164.wav,True,male,5
jordan_5_165,Jordanian,jordan_5,Jordanian\jordan_5\jordan_5_165.wav,True,male,5
jordan_5_166,Jordanian,jordan_5,Jordanian\jordan_5\jordan_5_166.wav,True,male,5
jordan_5_167,Jordanian,jordan_5,Jordanian\jordan_5\jordan_5_167.wav,True,male,5
jordan_5_168,Jordanian,jordan_5,Jordanian\jordan_5\jordan_5_168.wav,True,male,5
jordan_5_169,Jordanian,jordan_5,Jordanian\jordan_5\jordan_5_169.wav,True,male,5
jordan_5_17,Jordanian,jordan_5,Jordanian\jordan_5\jordan_5_17.wav,True,male,5
jordan_5_170,Jordanian,jordan_5,Jordanian\jordan_5\jordan_5_170.wav,True,male,5
jordan_5_171,Jordanian,jordan_5,Jordanian\jordan_5\jordan_5_171.wav,True,male,5
jordan_5_172,Jordanian,jordan_5,Jordanian\jordan_5\jordan_5_172.wav,True,male,5
jordan_5_173,Jordanian,jordan_5,Jordanian\jordan_5\jordan_5_173.wav,True,male,5
jordan_5_174,Jordanian,jordan_5,Jordanian\jordan_5\jordan_5_174.wav,True,male,5
jordan_5_175,Jordanian,jordan_5,Jordanian\jordan_5\jordan_5_175.wav,True,male,5
jordan_5_176,Jordanian,jordan_5,Jordanian\jordan_5\jordan_5_176.wav,True,male,5
jordan_5_177,Jordanian,jordan_5,Jordanian\jordan_5\jordan_5_177.wav,True,male,5
jordan_5_178,Jordanian,jordan_5,Jordanian\jordan_5\jordan_5_178.wav,True,male,5
jordan_5_179,Jordanian,jordan_5,Jordanian\jordan_5\jordan_5_179.wav,True,male,5
jordan_5_18,Jordanian,jordan_5,Jordanian\jordan_5\jordan_5_18.wav,True,male,5
jordan_5_180,Jordanian,jordan_5,Jordanian\jordan_5\jordan_5_180.wav,True,male,5
jordan_5_181,Jordanian,jordan_5,Jordanian\jordan_5\jordan_5_181.wav,True,male,5
jordan_5_183,Jordanian,jordan_5,Jordanian\jordan_5\jordan_5_183.wav,True,male,5
jordan_5_184,Jordanian,jordan_5,Jordanian\jordan_5\jordan_5_184.wav,True,male,5
jordan_5_185,Jordanian,jordan_5,Jordanian\jordan_5\jordan_5_185.wav,True,male,5
jordan_5_186,Jordanian,jordan_5,Jordanian\jordan_5\jordan_5_186.wav,True,male,5
jordan_5_187,Jordanian,jordan_5,Jordanian\jordan_5\jordan_5_187.wav,True,male,5
jordan_5_188,Jordanian,jordan_5,Jordanian\jordan_5\jordan_5_188.wav,True,male,5
jordan_5_189,Jordanian,jordan_5,Jordanian\jordan_5\jordan_5_189.wav,True,male,5
jordan_5_19,Jordanian,jordan_5,Jordanian\jordan_5\jordan_5_19.wav,True,male,5
jordan_5_190,Jordanian,jordan_5,Jordanian\jordan_5\jordan_5_190.wav,True,male,5
jordan_5_191,Jordanian,jordan_5,Jordanian\jordan_5\jordan_5_191.wav,True,male,5
jordan_5_192,Jordanian,jordan_5,Jordanian\jordan_5\jordan_5_192.wav,True,male,5
jordan_5_193,Jordanian,jordan_5,Jordanian\jordan_5\jordan_5_193.wav,True,male,5
jordan_5_194,Jordanian,jordan_5,Jordanian\jordan_5\jordan_5_194.wav,True,male,5
jordan_5_195,Jordanian,jordan_5,Jordanian\jordan_5\jordan_5_195.wav,True,male,5
jordan_5_196,Jordanian,jordan_5,Jordanian\jordan_5\jordan_5_196.wav,True,male,5
jordan_5_197,Jordanian,jordan_5,Jordanian\jordan_5\jordan_5_197.wav,True,male,5
jordan_5_198,Jordanian,jordan_5,Jordanian\jordan_5\jordan_5_198.wav,True,male,5
jordan_5_199,Jordanian,jordan_5,Jordanian\jordan_5\jordan_5_199.wav,True,male,5
jordan_5_2,Jordanian,jordan_5,Jordanian\jordan_5\jordan_5_2.wav,True,male,5
jordan_5_20,Jordanian,jordan_5,Jordanian\jordan_5\jordan_5_20.wav,True,male,5
