filename,dialect,podcast,path,hasSpeech,gender,length,oneSpeaker
egypt_5_110,Egyptian,egypt_5,Egyptian\egypt_5\egypt_5_110.wav,True,male,5,True
jordan_5_342,Jordanian,jordan_5,Jordanian\jordan_5\jordan_5_342.wav,True,male,5,True
lebanon_1_246,Lebanese,lebanon_1,Lebanese\lebanon_1\lebanon_1_246.wav,True,female,5,True
iraq_2_137,Iraqi,iraq_2,Iraqi\iraq_2\iraq_2_137.wav,True,male,5,True
syria_3_118,Syrian,syria_3,Syrian\syria_3\syria_3_118.wav,True,male,5,True
iraq_1_217,Iraqi,iraq_1,Iraqi\iraq_1\iraq_1_217.wav,True,male,5,True
iraq_4_235,Iraqi,iraq_4,Iraqi\iraq_4\iraq_4_235.wav,True,female,5,True
jordan_2_218,Jordanian,jordan_2,Jordanian\jordan_2\jordan_2_218.wav,True,female,5,True
ksa_2_294,Saudi,ksa_2,Saudi\ksa_2\ksa_2_294.wav,True,male,5,True
jordan_1_133,Jordanian,jordan_1,Jordanian\jordan_1\jordan_1_133.wav,True,male,5,True
ksa_2_177,Saudi,ksa_2,Saudi\ksa_2\ksa_2_177.wav,True,male,5,True
bahrain_1_11,Bahraini,bahrain_1,Bahraini\bahrain_1\bahrain_1_11.wav,True,male,5,True
jordan_3_98,Jordanian,jordan_3,Jordanian\jordan_3\jordan_3_98.wav,True,female,5,True
palestine_1_103,Palestinian,palestine_1,Palestinian\palestine_1\palestine_1_103.wav,True,male,5,True
palestine_5_249,Palestinian,palestine_5,Palestinian\palestine_5\palestine_5_249.wav,True,female,5,True
syria_3_88,Syrian,syria_3,Syrian\syria_3\syria_3_88.wav,True,male,5,True
syria_2_188,Syrian,syria_2,Syrian\syria_2\syria_2_188.wav,True,male,5,True
ksa_5_24,Saudi,ksa_5,Saudi\ksa_5\ksa_5_24.wav,True,male,5,True
ksa_5_298,Saudi,ksa_5,Saudi\ksa_5\ksa_5_298.wav,True,male,5,True
bahrain_4_36,Bahraini,bahrain_4,Bahraini\bahrain_4\bahrain_4_36.wav,True,female,5,True
bahrain_4_128,Bahraini,bahrain_4,Bahraini\bahrain_4\bahrain_4_128.wav,True,female,5,True
egypt_4_246,Egyptian,egypt_4,Egyptian\egypt_4\egypt_4_246.wav,True,female,5,True
iraq_2_233,Iraqi,iraq_2,Iraqi\iraq_2\iraq_2_233.wav,True,male,5,True
bahrain_5_7,Bahraini,bahrain_5,Bahraini\bahrain_5\bahrain_5_7.wav,True,female,5,True
bahrain_5_316,Bahraini,bahrain_5,Bahraini\bahrain_5\bahrain_5_316.wav,True,female,5,True
uae_1_268,Emarati,uae_1,Emarati\uae_1\uae_1_268.wav,True,male,5,True
uae_3_222,Emarati,uae_3,Emarati\uae_3\uae_3_222.wav,True,male,5,True
lebanon_1_214,Lebanese,lebanon_1,Lebanese\lebanon_1\lebanon_1_214.wav,True,female,5,True
jordan_5_230,Jordanian,jordan_5,Jordanian\jordan_5\jordan_5_230.wav,True,male,5,True
ksa_1_144,Saudi,ksa_1,Saudi\ksa_1\ksa_1_144.wav,True,female,5,True
bahrain_4_152,Bahraini,bahrain_4,Bahraini\bahrain_4\bahrain_4_152.wav,True,female,5,True
jordan_1_179,Jordanian,jordan_1,Jordanian\jordan_1\jordan_1_179.wav,True,male,5,True
egypt_1_171,Egyptian,egypt_1,Egyptian\egypt_1\egypt_1_171.wav,True,male,5,True
palestine_2_11,Palestinian,palestine_2,Palestinian\palestine_2\palestine_2_11.wav,True,female,5,True
bahrain_3_214,Bahraini,bahrain_3,Bahraini\bahrain_3\bahrain_3_214.wav,True,male,5,True
lebanon_3_230,Lebanese,lebanon_3,Lebanese\lebanon_3\lebanon_3_230.wav,True,female,5,True
ksa_2_105,Saudi,ksa_2,Saudi\ksa_2\ksa_2_105.wav,True,male,5,True
lebanon_5_221,Lebanese,lebanon_5,Lebanese\lebanon_5\lebanon_5_221.wav,True,male,5,True
jordan_2_175,Jordanian,jordan_2,Jordanian\jordan_2\jordan_2_175.wav,True,female,5,True
palestine_2_8,Palestinian,palestine_2,Palestinian\palestine_2\palestine_2_8.wav,True,female,5,True
jordan_1_199,Jordanian,jordan_1,Jordanian\jordan_1\jordan_1_199.wav,True,male,5,True
syria_3_183,Syrian,syria_3,Syrian\syria_3\syria_3_183.wav,True,male,5,True
palestine_4_34,Palestinian,palestine_4,Palestinian\palestine_4\palestine_4_34.wav,True,male,5,True
egypt_5_330,Egyptian,egypt_5,Egyptian\egypt_5\egypt_5_330.wav,True,male,5,True
syria_3_256,Syrian,syria_3,Syrian\syria_3\syria_3_256.wav,True,male,5,True
palestine_3_30,Palestinian,palestine_3,Palestinian\palestine_3\palestine_3_30.wav,True,male,5,True
lebanon_4_190,Lebanese,lebanon_4,Lebanese\lebanon_4\lebanon_4_190.wav,True,female,5,True
syria_3_340,Syrian,syria_3,Syrian\syria_3\syria_3_340.wav,True,male,5,True
uae_5_339,Emarati,uae_5,Emarati\uae_5\uae_5_339.wav,True,female,5,True
ksa_3_178,Saudi,ksa_3,Saudi\ksa_3\ksa_3_178.wav,True,female,5,True
uae_5_305,Emarati,uae_5,Emarati\uae_5\uae_5_305.wav,True,female,5,True
iraq_2_9,Iraqi,iraq_2,Iraqi\iraq_2\iraq_2_9.wav,True,male,5,True
ksa_1_252,Saudi,ksa_1,Saudi\ksa_1\ksa_1_252.wav,True,female,5,True
iraq_3_37,Iraqi,iraq_3,Iraqi\iraq_3\iraq_3_37.wav,True,male,5,True
jordan_2_306,Jordanian,jordan_2,Jordanian\jordan_2\jordan_2_306.wav,True,female,5,True
egypt_5_13,Egyptian,egypt_5,Egyptian\egypt_5\egypt_5_13.wav,True,male,5,True
bahrain_2_62,Bahraini,bahrain_2,Bahraini\bahrain_2\bahrain_2_62.wav,True,male,5,True
egypt_4_254,Egyptian,egypt_4,Egyptian\egypt_4\egypt_4_254.wav,True,female,5,True
jordan_5_276,Jordanian,jordan_5,Jordanian\jordan_5\jordan_5_276.wav,True,male,5,True
uae_4_225,Emarati,uae_4,Emarati\uae_4\uae_4_225.wav,True,male,5,True
lebanon_4_20,Lebanese,lebanon_4,Lebanese\lebanon_4\lebanon_4_20.wav,True,female,5,True
jordan_1_172,Jordanian,jordan_1,Jordanian\jordan_1\jordan_1_172.wav,True,male,5,True
palestine_4_26,Palestinian,palestine_4,Palestinian\palestine_4\palestine_4_26.wav,True,male,5,True
syria_3_277,Syrian,syria_3,Syrian\syria_3\syria_3_277.wav,True,male,5,True
bahrain_5_152,Bahraini,bahrain_5,Bahraini\bahrain_5\bahrain_5_152.wav,True,female,5,True
ksa_4_308,Saudi,ksa_4,Saudi\ksa_4\ksa_4_308.wav,True,male,5,True
bahrain_2_145,Bahraini,bahrain_2,Bahraini\bahrain_2\bahrain_2_145.wav,True,male,5,True
lebanon_5_213,Lebanese,lebanon_5,Lebanese\lebanon_5\lebanon_5_213.wav,True,male,5,True
uae_3_99,Emarati,uae_3,Emarati\uae_3\uae_3_99.wav,True,male,5,True
jordan_5_203,Jordanian,jordan_5,Jordanian\jordan_5\jordan_5_203.wav,True,male,5,True
syria_5_144,Syrian,syria_5,Syrian\syria_5\syria_5_144.wav,True,female,5,True
iraq_3_9,Iraqi,iraq_3,Iraqi\iraq_3\iraq_3_9.wav,True,male,5,True
syria_3_177,Syrian,syria_3,Syrian\syria_3\syria_3_177.wav,True,male,5,True
bahrain_3_56,Bahraini,bahrain_3,Bahraini\bahrain_3\bahrain_3_56.wav,True,male,5,True
bahrain_1_353,Bahraini,bahrain_1,Bahraini\bahrain_1\bahrain_1_353.wav,True,male,5,True
ksa_2_46,Saudi,ksa_2,Saudi\ksa_2\ksa_2_46.wav,True,male,5,True
lebanon_2_209,Lebanese,lebanon_2,Lebanese\lebanon_2\lebanon_2_209.wav,True,male,5,True
lebanon_1_47,Lebanese,lebanon_1,Lebanese\lebanon_1\lebanon_1_47.wav,True,female,5,True
palestine_5_222,Palestinian,palestine_5,Palestinian\palestine_5\palestine_5_222.wav,True,female,5,True
iraq_3_36,Iraqi,iraq_3,Iraqi\iraq_3\iraq_3_36.wav,True,male,5,True
lebanon_5_73,Lebanese,lebanon_5,Lebanese\lebanon_5\lebanon_5_73.wav,True,male,5,True
palestine_4_182,Palestinian,palestine_4,Palestinian\palestine_4\palestine_4_182.wav,True,male,5,True
bahrain_1_114,Bahraini,bahrain_1,Bahraini\bahrain_1\bahrain_1_114.wav,True,male,5,True
ksa_2_109,Saudi,ksa_2,Saudi\ksa_2\ksa_2_109.wav,True,male,5,True
jordan_2_89,Jordanian,jordan_2,Jordanian\jordan_2\jordan_2_89.wav,True,female,5,True
ksa_2_100,Saudi,ksa_2,Saudi\ksa_2\ksa_2_100.wav,True,male,5,True
bahrain_1_123,Bahraini,bahrain_1,Bahraini\bahrain_1\bahrain_1_123.wav,True,male,5,True
palestine_5_22,Palestinian,palestine_5,Palestinian\palestine_5\palestine_5_22.wav,True,female,5,True
iraq_4_167,Iraqi,iraq_4,Iraqi\iraq_4\iraq_4_167.wav,True,female,5,True
bahrain_5_357,Bahraini,bahrain_5,Bahraini\bahrain_5\bahrain_5_357.wav,True,female,5,True
egypt_1_355,Egyptian,egypt_1,Egyptian\egypt_1\egypt_1_355.wav,True,male,5,True
jordan_1_191,Jordanian,jordan_1,Jordanian\jordan_1\jordan_1_191.wav,True,male,5,True
lebanon_2_223,Lebanese,lebanon_2,Lebanese\lebanon_2\lebanon_2_223.wav,True,male,5,True
ksa_5_121,Saudi,ksa_5,Saudi\ksa_5\ksa_5_121.wav,True,male,5,True
lebanon_5_113,Lebanese,lebanon_5,Lebanese\lebanon_5\lebanon_5_113.wav,True,male,5,True
iraq_4_329,Iraqi,iraq_4,Iraqi\iraq_4\iraq_4_329.wav,True,female,5,True
jordan_2_326,Jordanian,jordan_2,Jordanian\jordan_2\jordan_2_326.wav,True,female,5,True
uae_1_166,Emarati,uae_1,Emarati\uae_1\uae_1_166.wav,True,male,5,True
lebanon_2_316,Lebanese,lebanon_2,Lebanese\lebanon_2\lebanon_2_316.wav,True,male,5,True
iraq_4_71,Iraqi,iraq_4,Iraqi\iraq_4\iraq_4_71.wav,True,female,5,True
palestine_5_40,Palestinian,palestine_5,Palestinian\palestine_5\palestine_5_40.wav,True,female,5,True
egypt_4_61,Egyptian,egypt_4,Egyptian\egypt_4\egypt_4_61.wav,True,female,5,True
iraq_1_253,Iraqi,iraq_1,Iraqi\iraq_1\iraq_1_253.wav,True,male,5,True
palestine_3_343,Palestinian,palestine_3,Palestinian\palestine_3\palestine_3_343.wav,True,male,5,True
uae_3_262,Emarati,uae_3,Emarati\uae_3\uae_3_262.wav,True,male,5,True
palestine_3_158,Palestinian,palestine_3,Palestinian\palestine_3\palestine_3_158.wav,True,male,5,True
lebanon_4_222,Lebanese,lebanon_4,Lebanese\lebanon_4\lebanon_4_222.wav,True,female,5,True
jordan_3_344,Jordanian,jordan_3,Jordanian\jordan_3\jordan_3_344.wav,True,male,5,True
syria_5_62,Syrian,syria_5,Syrian\syria_5\syria_5_62.wav,True,female,5,True
bahrain_1_317,Bahraini,bahrain_1,Bahraini\bahrain_1\bahrain_1_317.wav,True,male,5,True
palestine_2_65,Palestinian,palestine_2,Palestinian\palestine_2\palestine_2_65.wav,True,female,5,True
lebanon_5_296,Lebanese,lebanon_5,Lebanese\lebanon_5\lebanon_5_296.wav,True,male,5,True
iraq_3_181,Iraqi,iraq_3,Iraqi\iraq_3\iraq_3_181.wav,True,male,5,True
uae_5_250,Emarati,uae_5,Emarati\uae_5\uae_5_250.wav,True,female,5,True
ksa_2_318,Saudi,ksa_2,Saudi\ksa_2\ksa_2_318.wav,True,male,5,True
lebanon_5_321,Lebanese,lebanon_5,Lebanese\lebanon_5\lebanon_5_321.wav,True,male,5,True
egypt_4_152,Egyptian,egypt_4,Egyptian\egypt_4\egypt_4_152.wav,True,female,5,True
syria_3_66,Syrian,syria_3,Syrian\syria_3\syria_3_66.wav,True,male,5,True
lebanon_5_174,Lebanese,lebanon_5,Lebanese\lebanon_5\lebanon_5_174.wav,True,male,5,True
egypt_4_324,Egyptian,egypt_4,Egyptian\egypt_4\egypt_4_324.wav,True,female,5,True
jordan_1_23,Jordanian,jordan_1,Jordanian\jordan_1\jordan_1_23.wav,True,male,5,True
lebanon_3_90,Lebanese,lebanon_3,Lebanese\lebanon_3\lebanon_3_90.wav,True,female,5,True
egypt_1_240,Egyptian,egypt_1,Egyptian\egypt_1\egypt_1_240.wav,True,male,5,True
lebanon_3_346,Lebanese,lebanon_3,Lebanese\lebanon_3\lebanon_3_346.wav,True,female,5,True
egypt_5_225,Egyptian,egypt_5,Egyptian\egypt_5\egypt_5_225.wav,True,male,5,True
syria_3_202,Syrian,syria_3,Syrian\syria_3\syria_3_202.wav,True,male,5,True
ksa_1_198,Saudi,ksa_1,Saudi\ksa_1\ksa_1_198.wav,True,female,5,True
lebanon_5_70,Lebanese,lebanon_5,Lebanese\lebanon_5\lebanon_5_70.wav,True,male,5,True
jordan_1_132,Jordanian,jordan_1,Jordanian\jordan_1\jordan_1_132.wav,True,male,5,True
bahrain_1_67,Bahraini,bahrain_1,Bahraini\bahrain_1\bahrain_1_67.wav,True,male,5,True
syria_4_109,Syrian,syria_4,Syrian\syria_4\syria_4_109.wav,True,female,5,True
jordan_2_266,Jordanian,jordan_2,Jordanian\jordan_2\jordan_2_266.wav,True,female,5,True
egypt_2_344,Egyptian,egypt_2,Egyptian\egypt_2\egypt_2_344.wav,True,male,5,True
uae_3_250,Emarati,uae_3,Emarati\uae_3\uae_3_250.wav,True,male,5,True
palestine_3_82,Palestinian,palestine_3,Palestinian\palestine_3\palestine_3_82.wav,True,male,5,True
ksa_1_96,Saudi,ksa_1,Saudi\ksa_1\ksa_1_96.wav,True,female,5,True
iraq_2_315,Iraqi,iraq_2,Iraqi\iraq_2\iraq_2_315.wav,True,male,5,True
uae_1_189,Emarati,uae_1,Emarati\uae_1\uae_1_189.wav,True,male,5,True
jordan_1_353,Jordanian,jordan_1,Jordanian\jordan_1\jordan_1_353.wav,True,male,5,True
palestine_1_3,Palestinian,palestine_1,Palestinian\palestine_1\palestine_1_3.wav,True,male,5,True
iraq_3_76,Iraqi,iraq_3,Iraqi\iraq_3\iraq_3_76.wav,True,male,5,True
lebanon_5_180,Lebanese,lebanon_5,Lebanese\lebanon_5\lebanon_5_180.wav,True,male,5,True
egypt_3_63,Egyptian,egypt_3,Egyptian\egypt_3\egypt_3_63.wav,True,female,5,True
uae_1_256,Emarati,uae_1,Emarati\uae_1\uae_1_256.wav,True,male,5,True
lebanon_1_243,Lebanese,lebanon_1,Lebanese\lebanon_1\lebanon_1_243.wav,True,female,5,True
bahrain_4_296,Bahraini,bahrain_4,Bahraini\bahrain_4\bahrain_4_296.wav,True,female,5,True
jordan_3_118,Jordanian,jordan_3,Jordanian\jordan_3\jordan_3_118.wav,True,female,5,True
uae_3_253,Emarati,uae_3,Emarati\uae_3\uae_3_253.wav,True,male,5,True
egypt_3_252,Egyptian,egypt_3,Egyptian\egypt_3\egypt_3_252.wav,True,female,5,True
syria_4_74,Syrian,syria_4,Syrian\syria_4\syria_4_74.wav,True,female,5,True
ksa_3_174,Saudi,ksa_3,Saudi\ksa_3\ksa_3_174.wav,True,female,5,True
lebanon_4_208,Lebanese,lebanon_4,Lebanese\lebanon_4\lebanon_4_208.wav,True,female,5,True
uae_5_340,Emarati,uae_5,Emarati\uae_5\uae_5_340.wav,True,female,5,True
egypt_4_340,Egyptian,egypt_4,Egyptian\egypt_4\egypt_4_340.wav,True,female,5,True
jordan_3_293,Jordanian,jordan_3,Jordanian\jordan_3\jordan_3_293.wav,True,male,5,True
egypt_1_41,Egyptian,egypt_1,Egyptian\egypt_1\egypt_1_41.wav,True,male,5,True
lebanon_5_242,Lebanese,lebanon_5,Lebanese\lebanon_5\lebanon_5_242.wav,True,male,5,True
uae_1_58,Emarati,uae_1,Emarati\uae_1\uae_1_58.wav,True,male,5,True
jordan_2_276,Jordanian,jordan_2,Jordanian\jordan_2\jordan_2_276.wav,True,female,5,True
syria_5_26,Syrian,syria_5,Syrian\syria_5\syria_5_26.wav,True,female,5,True
egypt_1_243,Egyptian,egypt_1,Egyptian\egypt_1\egypt_1_243.wav,True,male,5,True
jordan_1_36,Jordanian,jordan_1,Jordanian\jordan_1\jordan_1_36.wav,True,male,5,True
ksa_5_311,Saudi,ksa_5,Saudi\ksa_5\ksa_5_311.wav,True,male,5,True
palestine_2_177,Palestinian,palestine_2,Palestinian\palestine_2\palestine_2_177.wav,True,female,5,True
bahrain_5_3,Bahraini,bahrain_5,Bahraini\bahrain_5\bahrain_5_3.wav,True,female,5,True
egypt_3_307,Egyptian,egypt_3,Egyptian\egypt_3\egypt_3_307.wav,True,female,5,True
bahrain_3_94,Bahraini,bahrain_3,Bahraini\bahrain_3\bahrain_3_94.wav,True,male,5,True
palestine_1_307,Palestinian,palestine_1,Palestinian\palestine_1\palestine_1_307.wav,True,male,5,True
iraq_5_316,Iraqi,iraq_5,Iraqi\iraq_5\iraq_5_316.wav,True,female,5,True
uae_3_45,Emarati,uae_3,Emarati\uae_3\uae_3_45.wav,True,male,5,True
iraq_1_255,Iraqi,iraq_1,Iraqi\iraq_1\iraq_1_255.wav,True,male,5,True
bahrain_3_166,Bahraini,bahrain_3,Bahraini\bahrain_3\bahrain_3_166.wav,True,male,5,True
lebanon_1_309,Lebanese,lebanon_1,Lebanese\lebanon_1\lebanon_1_309.wav,True,female,5,True
bahrain_3_125,Bahraini,bahrain_3,Bahraini\bahrain_3\bahrain_3_125.wav,True,male,5,True
egypt_5_91,Egyptian,egypt_5,Egyptian\egypt_5\egypt_5_91.wav,True,male,5,True
uae_2_315,Emarati,uae_2,Emarati\uae_2\uae_2_315.wav,True,female,5,True
lebanon_5_58,Lebanese,lebanon_5,Lebanese\lebanon_5\lebanon_5_58.wav,True,male,5,True
uae_2_31,Emarati,uae_2,Emarati\uae_2\uae_2_31.wav,True,female,5,True
uae_4_144,Emarati,uae_4,Emarati\uae_4\uae_4_144.wav,True,male,5,True
jordan_1_161,Jordanian,jordan_1,Jordanian\jordan_1\jordan_1_161.wav,True,male,5,True
ksa_5_206,Saudi,ksa_5,Saudi\ksa_5\ksa_5_206.wav,True,male,5,True
uae_1_334,Emarati,uae_1,Emarati\uae_1\uae_1_334.wav,True,male,5,True
jordan_5_115,Jordanian,jordan_5,Jordanian\jordan_5\jordan_5_115.wav,True,male,5,True
uae_3_333,Emarati,uae_3,Emarati\uae_3\uae_3_333.wav,True,male,5,True
egypt_2_159,Egyptian,egypt_2,Egyptian\egypt_2\egypt_2_159.wav,True,male,5,True
ksa_5_13,Saudi,ksa_5,Saudi\ksa_5\ksa_5_13.wav,True,male,5,True
syria_1_27,Syrian,syria_1,Syrian\syria_1\syria_1_27.wav,True,female,5,True
palestine_5_324,Palestinian,palestine_5,Palestinian\palestine_5\palestine_5_324.wav,True,female,5,True
syria_2_204,Syrian,syria_2,Syrian\syria_2\syria_2_204.wav,True,male,5,True
bahrain_1_183,Bahraini,bahrain_1,Bahraini\bahrain_1\bahrain_1_183.wav,True,male,5,True
iraq_3_262,Iraqi,iraq_3,Iraqi\iraq_3\iraq_3_262.wav,True,male,5,True
egypt_5_347,Egyptian,egypt_5,Egyptian\egypt_5\egypt_5_347.wav,True,male,5,True
uae_2_175,Emarati,uae_2,Emarati\uae_2\uae_2_175.wav,True,male,5,True
lebanon_2_159,Lebanese,lebanon_2,Lebanese\lebanon_2\lebanon_2_159.wav,True,male,5,True
egypt_4_137,Egyptian,egypt_4,Egyptian\egypt_4\egypt_4_137.wav,True,female,5,True
lebanon_2_272,Lebanese,lebanon_2,Lebanese\lebanon_2\lebanon_2_272.wav,True,male,5,True
syria_2_206,Syrian,syria_2,Syrian\syria_2\syria_2_206.wav,True,male,5,True
syria_3_126,Syrian,syria_3,Syrian\syria_3\syria_3_126.wav,True,male,5,True
jordan_3_87,Jordanian,jordan_3,Jordanian\jordan_3\jordan_3_87.wav,True,male,5,True
palestine_4_347,Palestinian,palestine_4,Palestinian\palestine_4\palestine_4_347.wav,True,male,5,True
syria_4_39,Syrian,syria_4,Syrian\syria_4\syria_4_39.wav,True,female,5,True
lebanon_3_247,Lebanese,lebanon_3,Lebanese\lebanon_3\lebanon_3_247.wav,True,female,5,True
egypt_3_299,Egyptian,egypt_3,Egyptian\egypt_3\egypt_3_299.wav,True,female,5,True
jordan_1_315,Jordanian,jordan_1,Jordanian\jordan_1\jordan_1_315.wav,True,male,5,True
syria_3_234,Syrian,syria_3,Syrian\syria_3\syria_3_234.wav,True,male,5,True
bahrain_5_76,Bahraini,bahrain_5,Bahraini\bahrain_5\bahrain_5_76.wav,True,female,5,True
bahrain_5_59,Bahraini,bahrain_5,Bahraini\bahrain_5\bahrain_5_59.wav,True,female,5,True
syria_3_159,Syrian,syria_3,Syrian\syria_3\syria_3_159.wav,True,male,5,True
jordan_2_219,Jordanian,jordan_2,Jordanian\jordan_2\jordan_2_219.wav,True,female,5,True
syria_5_185,Syrian,syria_5,Syrian\syria_5\syria_5_185.wav,True,female,5,True
syria_2_306,Syrian,syria_2,Syrian\syria_2\syria_2_306.wav,True,male,5,True
jordan_2_215,Jordanian,jordan_2,Jordanian\jordan_2\jordan_2_215.wav,True,female,5,True
uae_1_32,Emarati,uae_1,Emarati\uae_1\uae_1_32.wav,True,male,5,True
bahrain_3_60,Bahraini,bahrain_3,Bahraini\bahrain_3\bahrain_3_60.wav,True,male,5,True
lebanon_4_298,Lebanese,lebanon_4,Lebanese\lebanon_4\lebanon_4_298.wav,True,female,5,True
egypt_3_203,Egyptian,egypt_3,Egyptian\egypt_3\egypt_3_203.wav,True,female,5,True
syria_2_116,Syrian,syria_2,Syrian\syria_2\syria_2_116.wav,True,male,5,True
jorday_4_296,Jordanian,jorday_4,Jordanian\jorday_4\jorday_4_296.wav,True,female,5,True
syria_5_128,Syrian,syria_5,Syrian\syria_5\syria_5_128.wav,True,female,5,True
bahrain_4_277,Bahraini,bahrain_4,Bahraini\bahrain_4\bahrain_4_277.wav,True,female,5,True
jordan_1_337,Jordanian,jordan_1,Jordanian\jordan_1\jordan_1_337.wav,True,male,5,True
egypt_5_285,Egyptian,egypt_5,Egyptian\egypt_5\egypt_5_285.wav,True,male,5,True
bahrain_4_142,Bahraini,bahrain_4,Bahraini\bahrain_4\bahrain_4_142.wav,True,female,5,True
iraq_5_154,Iraqi,iraq_5,Iraqi\iraq_5\iraq_5_154.wav,True,female,5,True
uae_2_162,Emarati,uae_2,Emarati\uae_2\uae_2_162.wav,True,female,5,True
iraq_2_202,Iraqi,iraq_2,Iraqi\iraq_2\iraq_2_202.wav,True,male,5,True
bahrain_2_104,Bahraini,bahrain_2,Bahraini\bahrain_2\bahrain_2_104.wav,True,male,5,True
bahrain_1_347,Bahraini,bahrain_1,Bahraini\bahrain_1\bahrain_1_347.wav,True,male,5,True
palestine_2_169,Palestinian,palestine_2,Palestinian\palestine_2\palestine_2_169.wav,True,female,5,True
iraq_2_6,Iraqi,iraq_2,Iraqi\iraq_2\iraq_2_6.wav,True,male,5,True
palestine_2_197,Palestinian,palestine_2,Palestinian\palestine_2\palestine_2_197.wav,True,female,5,True
egypt_5_66,Egyptian,egypt_5,Egyptian\egypt_5\egypt_5_66.wav,True,male,5,True
iraq_4_156,Iraqi,iraq_4,Iraqi\iraq_4\iraq_4_156.wav,True,female,5,True
lebanon_3_221,Lebanese,lebanon_3,Lebanese\lebanon_3\lebanon_3_221.wav,True,female,5,True
egypt_3_266,Egyptian,egypt_3,Egyptian\egypt_3\egypt_3_266.wav,True,female,5,True
syria_5_184,Syrian,syria_5,Syrian\syria_5\syria_5_184.wav,True,female,5,True
palestine_2_31,Palestinian,palestine_2,Palestinian\palestine_2\palestine_2_31.wav,True,female,5,True
bahrain_5_266,Bahraini,bahrain_5,Bahraini\bahrain_5\bahrain_5_266.wav,True,female,5,True
uae_2_167,Emarati,uae_2,Emarati\uae_2\uae_2_167.wav,True,female,5,True
egypt_3_166,Egyptian,egypt_3,Egyptian\egypt_3\egypt_3_166.wav,True,female,5,True
uae_5_328,Emarati,uae_5,Emarati\uae_5\uae_5_328.wav,True,female,5,True
lebanon_1_63,Lebanese,lebanon_1,Lebanese\lebanon_1\lebanon_1_63.wav,True,female,5,True
egypt_4_272,Egyptian,egypt_4,Egyptian\egypt_4\egypt_4_272.wav,True,female,5,True
lebanon_5_322,Lebanese,lebanon_5,Lebanese\lebanon_5\lebanon_5_322.wav,True,male,5,True
palestine_2_125,Palestinian,palestine_2,Palestinian\palestine_2\palestine_2_125.wav,True,female,5,True
iraq_2_162,Iraqi,iraq_2,Iraqi\iraq_2\iraq_2_162.wav,True,male,5,True
syria_3_319,Syrian,syria_3,Syrian\syria_3\syria_3_319.wav,True,male,5,True
egypt_2_339,Egyptian,egypt_2,Egyptian\egypt_2\egypt_2_339.wav,True,male,5,True
lebanon_5_310,Lebanese,lebanon_5,Lebanese\lebanon_5\lebanon_5_310.wav,True,male,5,True
palestine_1_248,Palestinian,palestine_1,Palestinian\palestine_1\palestine_1_248.wav,True,male,5,True
lebanon_5_93,Lebanese,lebanon_5,Lebanese\lebanon_5\lebanon_5_93.wav,True,male,5,True
uae_4_181,Emarati,uae_4,Emarati\uae_4\uae_4_181.wav,True,male,5,True
uae_3_277,Emarati,uae_3,Emarati\uae_3\uae_3_277.wav,True,male,5,True
egypt_3_41,Egyptian,egypt_3,Egyptian\egypt_3\egypt_3_41.wav,True,female,5,True
jordan_2_200,Jordanian,jordan_2,Jordanian\jordan_2\jordan_2_200.wav,True,female,5,True
syria_4_180,Syrian,syria_4,Syrian\syria_4\syria_4_180.wav,True,female,5,True
ksa_4_302,Saudi,ksa_4,Saudi\ksa_4\ksa_4_302.wav,True,male,5,True
iraq_4_274,Iraqi,iraq_4,Iraqi\iraq_4\iraq_4_274.wav,True,female,5,True
ksa_2_314,Saudi,ksa_2,Saudi\ksa_2\ksa_2_314.wav,True,male,5,True
bahrain_1_117,Bahraini,bahrain_1,Bahraini\bahrain_1\bahrain_1_117.wav,True,male,5,True
egypt_1_28,Egyptian,egypt_1,Egyptian\egypt_1\egypt_1_28.wav,True,male,5,True
jordan_1_182,Jordanian,jordan_1,Jordanian\jordan_1\jordan_1_182.wav,True,male,5,True
bahrain_4_126,Bahraini,bahrain_4,Bahraini\bahrain_4\bahrain_4_126.wav,True,female,5,True
syria_2_139,Syrian,syria_2,Syrian\syria_2\syria_2_139.wav,True,male,5,True
palestine_3_71,Palestinian,palestine_3,Palestinian\palestine_3\palestine_3_71.wav,True,male,5,True
ksa_5_161,Saudi,ksa_5,Saudi\ksa_5\ksa_5_161.wav,True,male,5,True
jordan_5_268,Jordanian,jordan_5,Jordanian\jordan_5\jordan_5_268.wav,True,male,5,True
egypt_4_240,Egyptian,egypt_4,Egyptian\egypt_4\egypt_4_240.wav,True,female,5,True
iraq_2_81,Iraqi,iraq_2,Iraqi\iraq_2\iraq_2_81.wav,True,male,5,True
ksa_1_341,Saudi,ksa_1,Saudi\ksa_1\ksa_1_341.wav,True,female,5,True
jorday_4_253,Jordanian,jorday_4,Jordanian\jorday_4\jorday_4_253.wav,True,female,5,True
uae_1_343,Emarati,uae_1,Emarati\uae_1\uae_1_343.wav,True,male,5,True
egypt_3_249,Egyptian,egypt_3,Egyptian\egypt_3\egypt_3_249.wav,True,female,5,True
palestine_4_202,Palestinian,palestine_4,Palestinian\palestine_4\palestine_4_202.wav,True,male,5,True
palestine_1_235,Palestinian,palestine_1,Palestinian\palestine_1\palestine_1_235.wav,True,male,5,True
ksa_3_145,Saudi,ksa_3,Saudi\ksa_3\ksa_3_145.wav,True,female,5,True
